ID_Trabajador,Edad,Sexo,Departamento,Zona,Tipo_Actividad,Horas_Trabajadas_Semana,Ingreso_Mensual,Acceso_Beneficios,Tiene_Contrato_Escrito,Formalidad
895,19,Masculino,Huancavelica,Urbana,Freelance,24,1061.89,Solo salud,Sí,Informal
896,23,Femenino,San Martín,Urbana,Microempresa,52,1280.17,Solo salud,Sí,Informal
897,61,Masculino,Cusco,Rural,Empleo formal,51,214.61,Solo salud,Sí,Informal
898,49,Masculino,Cusco,Urbana,Comercio ambulante,44,711.23,Solo salud,No,Formal
899,44,Femenino,Lambayeque,Urbana,Comercio ambulante,50,901.74,Salud y pensión,Sí,Informal
900,26,Femenino,Huancavelica,Urbana,Comercio ambulante,56,1644.89,Ninguno,No,Formal
901,46,Femenino,Huancavelica,Urbana,Microempresa,49,2314.51,Ninguno,Sí,Informal
902,18,Femenino,Cusco,Urbana,Freelance,13,892.87,Ninguno,No,Informal
903,55,Femenino,Lambayeque,Rural,Servicio doméstico,46,496.66,Ninguno,Sí,Formal
904,51,Masculino,Arequipa,Rural,Comercio ambulante,26,699.33,Salud y pensión,Sí,Informal
905,33,Femenino,Cusco,Urbana,Servicio doméstico,27,731.85,Ninguno,Sí,Informal
906,59,Femenino,Lima,Urbana,Comercio ambulante,14,1775.44,Solo salud,No,Formal
907,23,Masculino,San Martín,Rural,Servicio doméstico,25,670.82,Ninguno,No,Informal
908,27,Femenino,Cusco,Urbana,Freelance,16,853.91,Ninguno,Sí,Informal
909,52,Femenino,San Martín,Urbana,Comercio ambulante,48,1196.71,Solo salud,Sí,Formal
910,62,Femenino,San Martín,Urbana,Comercio ambulante,33,1897.6,Solo salud,Sí,Informal
911,35,Masculino,Lambayeque,Rural,Comercio ambulante,10,1007.74,Solo salud,No,Informal
912,45,Masculino,Huancavelica,Urbana,Microempresa,56,1179.37,Solo salud,No,Formal
913,33,Masculino,Lambayeque,Urbana,Microempresa,27,1404.32,Salud y pensión,Sí,Informal
914,49,Masculino,Huancavelica,Urbana,Servicio doméstico,24,903.32,Salud y pensión,Sí,Formal
915,64,Femenino,San Martín,Rural,Servicio doméstico,52,921.51,Ninguno,No,Formal
916,59,Masculino,Huancavelica,Urbana,Microempresa,27,1029.46,Salud y pensión,No,Informal
917,34,Masculino,San Martín,Urbana,Comercio ambulante,52,828.81,Salud y pensión,No,Informal
918,41,Femenino,San Martín,Urbana,Freelance,18,210.9,Ninguno,No,Formal
919,23,Femenino,Lima,Urbana,Comercio ambulante,21,487.38,Ninguno,No,Informal
920,28,Femenino,Arequipa,Urbana,Comercio ambulante,43,608.66,Ninguno,Sí,Formal
921,44,Masculino,San Martín,Urbana,Comercio ambulante,48,885.3,Ninguno,No,Informal
922,62,Masculino,Lambayeque,Urbana,Comercio ambulante,25,744.5,Solo salud,No,Formal
923,58,Masculino,San Martín,Urbana,Microempresa,40,1181.87,Ninguno,No,Formal
924,32,Femenino,Lima,Urbana,Comercio ambulante,36,1166.45,Solo salud,No,Formal
925,60,Femenino,San Martín,Urbana,Servicio doméstico,58,1547.98,Salud y pensión,No,Informal
926,49,Masculino,San Martín,Urbana,Servicio doméstico,39,1228.33,Ninguno,No,Informal
927,34,Femenino,Lima,Urbana,Freelance,24,1081.31,Ninguno,No,Formal
928,22,Masculino,Arequipa,Rural,Empleo formal,25,830.75,Ninguno,Sí,Informal
929,19,Femenino,San Martín,Urbana,Comercio ambulante,41,1079.7,Salud y pensión,No,Informal
930,51,Femenino,Arequipa,Rural,Microempresa,50,320.39,Ninguno,No,Informal
931,26,Femenino,Huancavelica,Urbana,Servicio doméstico,30,1694.13,Ninguno,No,Formal
932,58,Femenino,Huancavelica,Urbana,Comercio ambulante,22,704.03,Salud y pensión,No,Informal
933,25,Masculino,Cusco,Urbana,Servicio doméstico,26,1394.47,Ninguno,No,Formal
934,53,Masculino,Cusco,Rural,Microempresa,57,607.83,Ninguno,Sí,Formal
935,35,Masculino,Lima,Urbana,Freelance,56,1341.88,Ninguno,No,Informal
936,47,Femenino,Huancavelica,Rural,Freelance,17,1270.53,Salud y pensión,No,Informal
937,54,Masculino,Arequipa,Urbana,Microempresa,19,1373.52,Ninguno,No,Informal
938,54,Femenino,San Martín,Urbana,Microempresa,58,1430.03,Solo salud,Sí,Informal
939,56,Femenino,Lima,Urbana,Servicio doméstico,11,853.14,Salud y pensión,Sí,Informal
940,64,Femenino,Cusco,Urbana,Microempresa,45,1064.85,Ninguno,Sí,Informal
941,50,Femenino,Cusco,Rural,Empleo formal,19,905.35,Solo salud,No,Informal
942,24,Femenino,Huancavelica,Rural,Comercio ambulante,51,1615.77,Ninguno,No,Formal
943,64,Femenino,San Martín,Urbana,Microempresa,25,1217.32,Salud y pensión,No,Formal
944,52,Masculino,Huancavelica,Urbana,Freelance,45,1333.36,Solo salud,Sí,Informal
945,24,Femenino,Lambayeque,Urbana,Freelance,17,1628.99,Ninguno,Sí,Informal
946,19,Femenino,Arequipa,Rural,Microempresa,37,1628.17,Solo salud,No,Formal
947,42,Femenino,Lambayeque,Urbana,Empleo formal,10,1366.09,Solo salud,Sí,Formal
948,42,Masculino,Lima,Urbana,Servicio doméstico,44,531.15,Ninguno,No,Informal
949,24,Masculino,San Martín,Urbana,Microempresa,40,1664.04,Solo salud,No,Informal
950,45,Femenino,Lambayeque,Urbana,Servicio doméstico,35,1599.57,Solo salud,No,Informal
951,56,Masculino,Cusco,Rural,Empleo formal,54,851.23,Salud y pensión,Sí,Informal
952,42,Femenino,San Martín,Urbana,Microempresa,47,1352.46,Ninguno,No,Formal
953,36,Masculino,San Martín,Urbana,Microempresa,15,2481.36,Salud y pensión,Sí,Informal
954,58,Femenino,Lima,Urbana,Freelance,46,909.71,Ninguno,Sí,Informal
955,58,Masculino,Lima,Rural,Microempresa,14,712.4,Ninguno,No,Informal
956,36,Masculino,Cusco,Rural,Microempresa,33,393.66,Ninguno,No,Informal
957,46,Femenino,Huancavelica,Urbana,Microempresa,27,1830.29,Ninguno,No,Informal
958,31,Femenino,Cusco,Rural,Servicio doméstico,10,623.78,Solo salud,No,Formal
959,50,Femenino,Lima,Rural,Servicio doméstico,14,1666.11,Salud y pensión,No,Informal
960,29,Masculino,Huancavelica,Urbana,Microempresa,49,1730.25,Ninguno,No,Formal
961,59,Masculino,Huancavelica,Urbana,Comercio ambulante,36,829.41,Ninguno,Sí,Informal
962,25,Masculino,Lima,Urbana,Empleo formal,29,1275.85,Ninguno,No,Informal
963,50,Femenino,Arequipa,Urbana,Empleo formal,29,1202.54,Ninguno,No,Informal
964,22,Masculino,Arequipa,Rural,Servicio doméstico,49,1655.68,Ninguno,No,Informal
965,52,Femenino,Huancavelica,Rural,Freelance,26,531.14,Solo salud,Sí,Informal
966,24,Masculino,San Martín,Urbana,Empleo formal,32,415.44,Solo salud,No,Informal
967,53,Masculino,Arequipa,Urbana,Microempresa,37,1592.61,Ninguno,No,Informal
968,18,Femenino,Cusco,Rural,Empleo formal,24,144.8,Solo salud,No,Informal
969,31,Masculino,Arequipa,Urbana,Microempresa,45,1523.49,Salud y pensión,No,Formal
970,33,Femenino,Lima,Urbana,Freelance,56,1417.75,Ninguno,No,Informal
971,52,Femenino,Lambayeque,Urbana,Comercio ambulante,49,1553.32,Solo salud,No,Informal
972,21,Femenino,Lambayeque,Urbana,Comercio ambulante,25,1364.98,Salud y pensión,Sí,Informal
973,42,Femenino,Huancavelica,Rural,Empleo formal,59,1445.06,Salud y pensión,No,Informal
974,64,Masculino,Lima,Rural,Microempresa,41,1358.07,Solo salud,Sí,Formal
975,35,Masculino,Arequipa,Urbana,Comercio ambulante,38,1132.66,Ninguno,No,Informal
976,52,Masculino,Arequipa,Rural,Microempresa,53,1143.08,Ninguno,Sí,Informal
977,58,Masculino,Lima,Urbana,Microempresa,26,1991.48,Salud y pensión,No,Informal
978,55,Femenino,San Martín,Rural,Servicio doméstico,23,1170.57,Ninguno,Sí,Formal
979,59,Femenino,Lima,Rural,Comercio ambulante,49,1643.87,Solo salud,Sí,Formal
980,53,Femenino,Cusco,Rural,Servicio doméstico,45,1413.8,Solo salud,No,Informal
981,52,Masculino,Huancavelica,Urbana,Servicio doméstico,38,642.39,Solo salud,No,Informal
982,54,Femenino,Lima,Urbana,Comercio ambulante,37,1621.57,Ninguno,No,Formal
983,57,Masculino,Cusco,Urbana,Servicio doméstico,21,701.78,Solo salud,No,Informal
984,20,Femenino,Arequipa,Rural,Comercio ambulante,56,1050.88,Solo salud,No,Informal
985,50,Masculino,Arequipa,Urbana,Microempresa,35,191.5,Ninguno,Sí,Formal
986,39,Masculino,Huancavelica,Rural,Comercio ambulante,14,2065.61,Solo salud,No,Formal
987,29,Femenino,Lambayeque,Urbana,Empleo formal,37,785.21,Solo salud,No,Informal
988,40,Femenino,Lima,Urbana,Microempresa,35,310.24,Ninguno,No,Formal
989,26,Masculino,Lima,Urbana,Comercio ambulante,56,942.07,Salud y pensión,Sí,Formal
990,53,Femenino,Arequipa,Urbana,Comercio ambulante,45,922.31,Solo salud,No,Informal
991,56,Masculino,Lambayeque,Urbana,Empleo formal,43,1080.16,Solo salud,No,Informal
992,57,Femenino,Lima,Rural,Microempresa,41,1402.51,Ninguno,Sí,Informal
993,46,Masculino,Lambayeque,Urbana,Microempresa,51,711.33,Ninguno,Sí,Informal
994,35,Masculino,Lima,Urbana,Comercio ambulante,39,1257.79,Ninguno,Sí,Informal
995,64,Femenino,Huancavelica,Urbana,Empleo formal,39,812.71,Salud y pensión,Sí,Informal
996,21,Masculino,Lima,Urbana,Freelance,42,1017.49,Ninguno,No,Formal
997,62,Masculino,Cusco,Urbana,Microempresa,51,1542.06,Ninguno,No,Formal
998,41,Masculino,Huancavelica,Rural,Comercio ambulante,34,1505.82,Salud y pensión,No,Informal
999,49,Masculino,San Martín,Urbana,Servicio doméstico,35,756.64,Salud y pensión,No,Formal
1000,29,Masculino,Arequipa,Rural,Empleo formal,46,846.99,Ninguno,Sí,Informal
1001,20,Masculino,San Martín,Urbana,Microempresa,51,983.82,Ninguno,No,Formal
1002,56,Masculino,Arequipa,Urbana,Comercio ambulante,25,513.2,Ninguno,Sí,Informal
1003,25,Femenino,Lima,Rural,Freelance,48,1361.97,Ninguno,No,Informal
1004,33,Femenino,San Martín,Rural,Empleo formal,37,858.32,Solo salud,No,Informal
1005,33,Femenino,Cusco,Urbana,Microempresa,35,52.55,Ninguno,No,Informal
1006,21,Femenino,Arequipa,Urbana,Microempresa,53,691.3,Ninguno,Sí,Formal
1007,28,Masculino,Lima,Urbana,Servicio doméstico,53,1526.24,Salud y pensión,Sí,Informal
1008,38,Femenino,Huancavelica,Urbana,Comercio ambulante,41,1234.25,Solo salud,No,Informal
1009,35,Femenino,Arequipa,Urbana,Empleo formal,24,2274.49,Ninguno,No,Formal
1010,18,Masculino,Arequipa,Urbana,Microempresa,14,2158.01,Salud y pensión,No,Formal
1011,40,Femenino,Lambayeque,Urbana,Microempresa,49,822.41,Ninguno,No,Informal
1012,20,Masculino,San Martín,Urbana,Servicio doméstico,59,1361.72,Ninguno,No,Informal
1013,63,Femenino,Cusco,Urbana,Comercio ambulante,43,2143.14,Ninguno,No,Informal
1014,63,Femenino,Huancavelica,Rural,Empleo formal,17,851.04,Ninguno,No,Formal
1015,57,Femenino,Arequipa,Urbana,Microempresa,27,923.71,Solo salud,Sí,Formal
1016,36,Femenino,Cusco,Urbana,Empleo formal,22,809.97,Ninguno,No,Formal
1017,41,Femenino,Huancavelica,Urbana,Servicio doméstico,11,426.35,Ninguno,No,Informal
1018,35,Femenino,Huancavelica,Urbana,Comercio ambulante,14,2371.4676741652784,Ninguno,Sí,Formal
1019,63,Femenino,Arequipa,Urbana,Microempresa,28,188.89,Solo salud,No,Formal
1020,31,Masculino,Cusco,Urbana,Microempresa,22,1713.89,Salud y pensión,No,Formal
1021,52,Femenino,Huancavelica,Urbana,Comercio ambulante,33,1269.95,Ninguno,No,Informal
1022,64,Femenino,Lima,Rural,Empleo formal,47,1316.37,Solo salud,No,Formal
1023,22,Masculino,Huancavelica,Rural,Comercio ambulante,50,1267.16,Solo salud,No,Informal
1024,45,Masculino,Lambayeque,Urbana,Empleo formal,18,661.49,Ninguno,No,Informal
1025,40,Masculino,Arequipa,Rural,Comercio ambulante,36,1632.96,Solo salud,Sí,Formal
1026,39,Masculino,San Martín,Urbana,Microempresa,12,1745.27,Ninguno,No,Informal
1027,55,Masculino,San Martín,Urbana,Microempresa,35,1384.53,Salud y pensión,No,Informal
1028,46,Femenino,Lambayeque,Urbana,Comercio ambulante,56,537.34,Salud y pensión,No,Informal
1029,50,Masculino,Arequipa,Urbana,Microempresa,12,1256.37,Salud y pensión,Sí,Informal
1030,61,Masculino,San Martín,Urbana,Comercio ambulante,31,926.78,Solo salud,Sí,Informal
1031,59,Masculino,San Martín,Urbana,Empleo formal,18,1184.32,Solo salud,No,Formal
1032,33,Femenino,Lima,Urbana,Microempresa,12,1055.3,Ninguno,No,Formal
1033,46,Femenino,Huancavelica,Urbana,Microempresa,53,1561.5,Salud y pensión,No,Informal
1034,42,Femenino,Lambayeque,Urbana,Microempresa,57,1006.6,Ninguno,No,Informal
1035,57,Masculino,Lambayeque,Urbana,Servicio doméstico,28,1263.77,Salud y pensión,No,Informal
1036,24,Masculino,Lima,Urbana,Microempresa,56,1690.18,Solo salud,Sí,Informal
1037,28,Masculino,Huancavelica,Urbana,Servicio doméstico,22,119.06,Solo salud,No,Informal
1038,24,Masculino,Huancavelica,Urbana,Microempresa,25,2031.94,Ninguno,No,Informal
1039,39,Femenino,Lima,Rural,Empleo formal,53,660.57,Salud y pensión,Sí,Informal
1040,58,Masculino,Huancavelica,Urbana,Microempresa,29,1388.9,Ninguno,No,Informal
1041,37,Femenino,Huancavelica,Urbana,Servicio doméstico,42,881.06,Salud y pensión,No,Informal
1042,42,Femenino,Lima,Urbana,Microempresa,28,1247.49,Solo salud,No,Informal
1043,62,Masculino,San Martín,Rural,Microempresa,53,1144.95,Solo salud,No,Informal
1044,61,Femenino,San Martín,Urbana,Servicio doméstico,51,593.97,Salud y pensión,Sí,Informal
1045,43,Masculino,Huancavelica,Urbana,Empleo formal,25,1726.68,Ninguno,No,Informal
1046,47,Masculino,Huancavelica,Urbana,Comercio ambulante,44,1206.06,Ninguno,No,Informal
1047,45,Femenino,San Martín,Rural,Microempresa,25,1166.67,Salud y pensión,No,Formal
1048,52,Masculino,Huancavelica,Urbana,Comercio ambulante,27,1135.63,Salud y pensión,No,Informal
1049,35,Masculino,Huancavelica,Urbana,Freelance,28,972.59,Solo salud,Sí,Informal
1050,33,Femenino,San Martín,Urbana,Microempresa,41,949.36,Solo salud,Sí,Informal
1051,59,Masculino,Cusco,Rural,Freelance,42,1137.48,Salud y pensión,Sí,Informal
1052,30,Masculino,Cusco,Urbana,Servicio doméstico,46,1731.7,Solo salud,No,Informal
1053,43,Femenino,Lima,Urbana,Empleo formal,43,1288.37,Ninguno,No,Formal
1054,62,Masculino,Arequipa,Urbana,Comercio ambulante,13,1545.62,Salud y pensión,No,Informal
1055,39,Femenino,Lambayeque,Rural,Comercio ambulante,57,625.72,Solo salud,No,Informal
1056,53,Masculino,Cusco,Urbana,Microempresa,55,934.34,Solo salud,No,Informal
1057,23,Masculino,Lima,Rural,Comercio ambulante,18,1133.74,Salud y pensión,Sí,Informal
1058,53,Masculino,Cusco,Rural,Servicio doméstico,23,607.59,Ninguno,No,Informal
1059,45,Femenino,Lima,Urbana,Microempresa,32,500.39,Solo salud,No,Informal
1060,57,Femenino,San Martín,Urbana,Empleo formal,53,1769.67,Ninguno,Sí,Informal
1061,56,Femenino,Cusco,Urbana,Freelance,18,1702.37,Ninguno,No,Formal
1062,44,Masculino,Lambayeque,Rural,Microempresa,52,596.25,Salud y pensión,Sí,Informal
1063,19,Femenino,San Martín,Urbana,Empleo formal,47,1007.09,Ninguno,Sí,Informal
1064,40,Femenino,Cusco,Urbana,Comercio ambulante,25,826.11,Solo salud,No,Informal
1065,51,Femenino,San Martín,Rural,Empleo formal,29,1821.05,Salud y pensión,No,Informal
1066,34,Femenino,Lima,Urbana,Microempresa,22,996.39,Ninguno,Sí,Formal
1067,39,Masculino,San Martín,Rural,Freelance,40,730.22,Salud y pensión,No,Informal
1068,54,Femenino,Huancavelica,Rural,Microempresa,10,450.43,Salud y pensión,No,Informal
1069,45,Masculino,Arequipa,Rural,Comercio ambulante,56,1744.32,Ninguno,No,Informal
1070,37,Femenino,Huancavelica,Urbana,Microempresa,50,1342.68,Ninguno,No,Formal
1071,33,Masculino,Cusco,Urbana,Servicio doméstico,40,1737.79,Salud y pensión,No,Formal
1072,45,Femenino,Huancavelica,Urbana,Empleo formal,25,1286.47,Ninguno,No,Informal
1073,33,Femenino,Arequipa,Rural,Freelance,13,1621.24,Ninguno,Sí,Informal
1074,34,Femenino,Arequipa,Urbana,Empleo formal,37,2062.55,Solo salud,No,Formal
1075,39,Masculino,Huancavelica,Urbana,Microempresa,11,1223.72,Ninguno,No,Informal
1076,27,Masculino,Lambayeque,Urbana,Servicio doméstico,23,1368.32,Ninguno,Sí,Formal
1077,30,Masculino,Lambayeque,Urbana,Empleo formal,19,1404.38,Solo salud,Sí,Formal
1078,47,Masculino,Lima,Urbana,Microempresa,44,1355.56,Salud y pensión,No,Formal
1079,44,Masculino,Lambayeque,Urbana,Comercio ambulante,35,1092.58,Solo salud,No,Informal
1080,56,Masculino,Lima,Urbana,Freelance,19,632.9,Ninguno,Sí,Formal
1081,42,Masculino,Huancavelica,Rural,Freelance,56,356.02,Solo salud,Sí,Informal
1082,22,Femenino,Huancavelica,Rural,Comercio ambulante,48,1430.92,Salud y pensión,No,Informal
1083,20,Femenino,Huancavelica,Urbana,Comercio ambulante,31,533.84,Solo salud,No,Informal
1084,22,Femenino,San Martín,Rural,Empleo formal,57,747.21,Ninguno,Sí,Informal
1085,48,Masculino,Huancavelica,Rural,Empleo formal,30,2200.64,Ninguno,Sí,Formal
1086,28,Masculino,Huancavelica,Urbana,Comercio ambulante,34,376.95,Ninguno,Sí,Informal
1087,20,Femenino,Lambayeque,Urbana,Servicio doméstico,17,1062.69,Ninguno,Sí,Informal
1088,25,Masculino,Lima,Urbana,Comercio ambulante,38,1187.2,Ninguno,Sí,Informal
1089,59,Masculino,Arequipa,Urbana,Microempresa,43,310.17,Ninguno,Sí,Informal
1090,25,Masculino,Arequipa,Urbana,Comercio ambulante,31,673.66,Ninguno,No,Informal
1091,29,Femenino,Cusco,Rural,Servicio doméstico,14,1115.01,Ninguno,Sí,Informal
1092,18,Masculino,Cusco,Urbana,Microempresa,44,1135.4,Ninguno,Sí,Formal
1093,64,Femenino,Arequipa,Urbana,Microempresa,27,1495.15,Solo salud,No,Informal
1094,30,Femenino,Lambayeque,Rural,Microempresa,34,859.36,Solo salud,No,Informal
1095,47,Femenino,San Martín,Urbana,Servicio doméstico,31,1237.22,Ninguno,Sí,Informal
1096,40,Femenino,Cusco,Urbana,Empleo formal,20,1491.49,Ninguno,No,Formal
1097,30,Femenino,Lambayeque,Urbana,Comercio ambulante,59,1486.59,Salud y pensión,Sí,Informal
1098,53,Femenino,San Martín,Urbana,Microempresa,15,1285.06,Ninguno,No,Formal
1099,42,Femenino,Lambayeque,Rural,Comercio ambulante,41,1148.34,Solo salud,No,Informal
1100,47,Masculino,Lima,Rural,Empleo formal,32,885.18,Ninguno,No,Informal
1101,18,Masculino,Cusco,Rural,Servicio doméstico,46,953.76,Ninguno,Sí,Formal
1102,60,Femenino,Cusco,Urbana,Freelance,21,1504.87,Salud y pensión,No,Formal
1103,41,Femenino,Arequipa,Rural,Servicio doméstico,26,1071.42,Ninguno,Sí,Formal
1104,27,Femenino,Cusco,Urbana,Microempresa,43,1231.43,Solo salud,No,Informal
1105,21,Masculino,Arequipa,Urbana,Comercio ambulante,30,1417.5,Ninguno,No,Formal
1106,24,Femenino,Lambayeque,Urbana,Microempresa,59,1271.69,Salud y pensión,No,Informal
1107,62,Femenino,Arequipa,Urbana,Freelance,22,820.77,Ninguno,No,Informal
1108,58,Femenino,Lima,Urbana,Servicio doméstico,52,2224.2,Salud y pensión,No,Formal
1109,39,Masculino,Cusco,Urbana,Comercio ambulante,40,1477.59,Ninguno,No,Formal
1110,22,Masculino,San Martín,Urbana,Comercio ambulante,32,1748.14,Ninguno,Sí,Formal
1111,46,Femenino,Lima,Rural,Empleo formal,34,1048.48,Ninguno,No,Informal
1112,28,Masculino,San Martín,Urbana,Microempresa,24,1238.95,Ninguno,Sí,Informal
1113,35,Masculino,Arequipa,Urbana,Servicio doméstico,26,1060.87,Salud y pensión,Sí,Formal
1114,62,Masculino,Cusco,Rural,Comercio ambulante,38,1238.65,Solo salud,No,Informal
1115,55,Femenino,Lambayeque,Rural,Comercio ambulante,51,1499.63,Solo salud,Sí,Informal
1116,23,Femenino,Cusco,Urbana,Microempresa,41,1590.51,Ninguno,Sí,Informal
1117,25,Masculino,Arequipa,Urbana,Microempresa,46,1751.91,Solo salud,No,Formal
1118,20,Femenino,Lambayeque,Rural,Empleo formal,46,367.11,Ninguno,No,Informal
1119,40,Masculino,Lambayeque,Urbana,Comercio ambulante,42,593.68,Ninguno,No,Informal
1120,39,Femenino,Lambayeque,Urbana,Comercio ambulante,16,941.2,Ninguno,Sí,Formal
1121,39,Femenino,Cusco,Urbana,Microempresa,22,1156.39,Ninguno,Sí,Informal
1122,37,Masculino,Lima,Urbana,Empleo formal,17,1965.35,Salud y pensión,No,Informal
1123,18,Masculino,Huancavelica,Rural,Empleo formal,20,1449.43,Ninguno,No,Informal
1124,29,Femenino,Huancavelica,Urbana,Servicio doméstico,51,1585.93,Ninguno,No,Informal
1125,55,Masculino,Huancavelica,Rural,Comercio ambulante,30,795.61,Solo salud,No,Informal
1126,19,Masculino,Cusco,Urbana,Microempresa,45,1387.82,Salud y pensión,Sí,Informal
1127,45,Femenino,San Martín,Urbana,Microempresa,32,1147.82,Solo salud,Sí,Informal
1128,50,Masculino,Cusco,Urbana,Empleo formal,27,1580.68,Ninguno,No,Informal
1129,63,Masculino,Lambayeque,Urbana,Empleo formal,45,1013.14,Ninguno,No,Informal
1130,40,Masculino,Lambayeque,Rural,Empleo formal,56,965.64,Salud y pensión,No,Informal
1131,47,Femenino,San Martín,Rural,Comercio ambulante,34,999.34,Solo salud,Sí,Informal
1132,33,Femenino,Huancavelica,Urbana,Empleo formal,49,1034.65,Ninguno,No,Informal
1133,32,Femenino,Arequipa,Urbana,Microempresa,31,1930.13,Ninguno,Sí,Formal
1134,22,Masculino,Lima,Rural,Empleo formal,41,924.97,Solo salud,No,Formal
1135,50,Masculino,Lambayeque,Urbana,Empleo formal,29,169.32,Solo salud,No,Informal
1136,55,Masculino,Lambayeque,Urbana,Empleo formal,25,528.09,Ninguno,Sí,Informal
1137,42,Femenino,Lambayeque,Urbana,Empleo formal,43,443.35,Ninguno,No,Informal
1138,26,Masculino,Lambayeque,Rural,Empleo formal,43,825.61,Solo salud,No,Informal
1139,23,Masculino,Arequipa,Urbana,Microempresa,55,1506.29,Solo salud,Sí,Informal
1140,51,Masculino,Huancavelica,Urbana,Servicio doméstico,22,682.88,Salud y pensión,Sí,Formal
1141,27,Femenino,San Martín,Urbana,Microempresa,27,612.4,Solo salud,No,Informal
1142,34,Femenino,Lambayeque,Urbana,Freelance,25,767.16,Solo salud,Sí,Formal
1143,54,Femenino,Arequipa,Urbana,Empleo formal,47,1350.45,Salud y pensión,No,Informal
1144,63,Femenino,Cusco,Urbana,Empleo formal,49,1362.27,Ninguno,Sí,Informal
1145,19,Masculino,Huancavelica,Urbana,Servicio doméstico,16,1037.93,Salud y pensión,No,Informal
1146,51,Femenino,Cusco,Urbana,Microempresa,13,1112.58,Salud y pensión,No,Formal
1147,24,Masculino,Arequipa,Rural,Microempresa,50,1576.84,Solo salud,Sí,Formal
1148,63,Masculino,Cusco,Urbana,Servicio doméstico,29,1551.6,Ninguno,Sí,Informal
1149,47,Femenino,Huancavelica,Rural,Comercio ambulante,17,911.61,Solo salud,No,Formal
1150,28,Masculino,Huancavelica,Rural,Microempresa,33,1260.37,Ninguno,No,Formal
1151,46,Femenino,Arequipa,Rural,Comercio ambulante,44,533.5,Ninguno,No,Informal
1152,62,Masculino,Cusco,Urbana,Empleo formal,20,1085.14,Solo salud,No,Informal
1153,49,Femenino,Lambayeque,Urbana,Servicio doméstico,50,1299.43,Solo salud,No,Informal
1154,42,Masculino,Lambayeque,Urbana,Microempresa,32,1532.35,Salud y pensión,No,Formal
1155,24,Femenino,Lima,Urbana,Microempresa,34,756.97,Salud y pensión,No,Informal
1156,58,Femenino,Cusco,Urbana,Empleo formal,20,859.72,Solo salud,No,Informal
1157,59,Femenino,Lambayeque,Urbana,Freelance,50,906.71,Ninguno,No,Informal
1158,34,Masculino,Arequipa,Rural,Microempresa,22,1099.62,Ninguno,No,Informal
1159,33,Masculino,San Martín,Urbana,Comercio ambulante,50,1022.41,Salud y pensión,Sí,Informal
1160,39,Masculino,Cusco,Urbana,Freelance,38,389.34,Solo salud,No,Formal
1161,19,Femenino,San Martín,Urbana,Empleo formal,37,861.92,Ninguno,No,Formal
1162,60,Masculino,Cusco,Rural,Servicio doméstico,24,952.03,Ninguno,No,Formal
1163,36,Masculino,Lima,Urbana,Empleo formal,22,1132.88,Ninguno,No,Formal
1164,49,Femenino,Lambayeque,Rural,Servicio doméstico,21,1325.08,Solo salud,No,Formal
1165,57,Femenino,Lima,Urbana,Comercio ambulante,58,1555.88,Ninguno,No,Informal
1166,46,Masculino,San Martín,Rural,Microempresa,50,948.6,Ninguno,Sí,Informal
1167,27,Masculino,Cusco,Urbana,Empleo formal,55,1189.51,Ninguno,No,Informal
1168,27,Femenino,San Martín,Urbana,Comercio ambulante,39,677.38,Ninguno,Sí,Formal
1169,49,Femenino,Arequipa,Rural,Empleo formal,11,676.15,Solo salud,Sí,Informal
1170,29,Femenino,Lambayeque,Urbana,Comercio ambulante,52,868.07,Ninguno,No,Formal
1171,58,Femenino,Cusco,Urbana,Comercio ambulante,38,1433.69,Solo salud,No,Informal
1172,33,Masculino,San Martín,Urbana,Empleo formal,33,758.91,Ninguno,No,Informal
1173,41,Femenino,San Martín,Urbana,Microempresa,59,1287.81,Ninguno,Sí,Formal
1174,63,Masculino,Cusco,Urbana,Microempresa,17,641.23,Salud y pensión,Sí,Informal
1175,52,Masculino,Huancavelica,Urbana,Microempresa,33,914.95,Solo salud,Sí,Informal
1176,32,Masculino,San Martín,Urbana,Comercio ambulante,48,712.38,Ninguno,Sí,Informal
1177,51,Masculino,Huancavelica,Rural,Microempresa,37,1070.29,Solo salud,No,Informal
1178,49,Masculino,Huancavelica,Urbana,Empleo formal,36,758.84,Ninguno,No,Informal
1179,28,Femenino,San Martín,Urbana,Microempresa,17,270.83,Solo salud,No,Formal
1180,31,Femenino,Lambayeque,Rural,Microempresa,30,935.41,Ninguno,No,Informal
1181,32,Masculino,Arequipa,Urbana,Comercio ambulante,15,701.41,Ninguno,No,Informal
1182,48,Femenino,Arequipa,Urbana,Empleo formal,39,1207.36,Solo salud,No,Informal
1183,28,Femenino,Lambayeque,Urbana,Microempresa,19,786.89,Solo salud,No,Formal
1184,56,Masculino,Huancavelica,Urbana,Comercio ambulante,58,1204.59,Salud y pensión,No,Formal
1185,52,Masculino,Huancavelica,Rural,Servicio doméstico,45,791.22,Solo salud,No,Informal
1186,23,Femenino,Arequipa,Urbana,Microempresa,17,1224.69,Ninguno,No,Informal
1187,41,Masculino,Lima,Urbana,Freelance,20,408.05,Ninguno,Sí,Informal
1188,38,Femenino,Arequipa,Urbana,Microempresa,20,851.82,Ninguno,No,Informal
1189,39,Masculino,Lambayeque,Urbana,Microempresa,44,1695.98,Salud y pensión,No,Formal
